Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [385] __gnu_cxx::new_allocator<std::vector<Sequence, std::allocator<Sequence> > >::new_allocator() [242] std::_Vector_base<Sequence, std::allocator<Sequence> >::_Vector_base(unsigned long, std::allocator<Sequence> const&) [43] std::_Miter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >)
 [386] __gnu_cxx::new_allocator<std::vector<Sequence, std::allocator<Sequence> > >::~new_allocator() [286] std::_Vector_base<Sequence, std::allocator<Sequence> >::_Vector_base(std::_Vector_base<Sequence, std::allocator<Sequence> >&&) [237] std::_Miter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >)
 [113] __gnu_cxx::new_allocator<float>::deallocate(float*, unsigned long) [178] std::_Vector_base<Sequence, std::allocator<Sequence> >::_Vector_base(std::allocator<Sequence> const&) [280] std::_Miter_base<Sequence*>::iterator_type std::__miter_base<Sequence*>(Sequence*)
  [45] __gnu_cxx::new_allocator<float>::allocate(unsigned long, void const*) [244] std::_Vector_base<Sequence, std::allocator<Sequence> >::_Vector_base() [212] std::_Niter_base<__gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > > >(__gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > >)
 [387] __gnu_cxx::new_allocator<float>::new_allocator() [172] std::_Vector_base<Sequence, std::allocator<Sequence> >::~_Vector_base() [199] std::_Niter_base<__gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > > >(__gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >)
 [110] __gnu_cxx::new_allocator<float>::new_allocator(__gnu_cxx::new_allocator<float> const&) [265] std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned long) [44] std::_Niter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >)
 [107] __gnu_cxx::new_allocator<float>::~new_allocator() [266] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl(std::allocator<std::string> const&) [230] std::_Niter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >)
 [130] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [267] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [248] std::_Niter_base<Sequence*>::iterator_type std::__niter_base<Sequence*>(Sequence*)
 [131] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [268] std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned long) [118] std::_Niter_base<float*>::iterator_type std::__niter_base<float*>(float*)
 [132] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [269] std::_Vector_base<std::string, std::allocator<std::string> >::_M_create_storage(unsigned long) [146] std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*)
 [133] __gnu_cxx::new_allocator<int>::new_allocator() [240] std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [439] std::setprecision(int)
 [125] __gnu_cxx::new_allocator<int>::~new_allocator() [270] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base(unsigned long, std::allocator<std::string> const&) [292] Sequence* std::__copy_move_a<false, Sequence*, Sequence*>(Sequence*, Sequence*, Sequence*)
 [249] __gnu_cxx::__alloc_traits<std::allocator<Sequence> >::_S_select_on_copy(std::allocator<Sequence> const&) [271] std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [213] Sequence* std::__copy_move_a<false, Sequence const*, Sequence*>(Sequence const*, Sequence const*, Sequence*)
 [203] __gnu_cxx::__alloc_traits<std::allocator<Sequence> >::_S_propagate_on_copy_assign() [360] std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_M_allocate(unsigned long) [51] float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*)
 [176] __gnu_cxx::__alloc_traits<std::allocator<Sequence> >::_S_propagate_on_move_assign() [408] std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_Vector_impl::_Vector_impl() [67] std::vector<Sequence, std::allocator<Sequence> >* std::__copy_move_a<true, std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*>(std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*)
  [52] __gnu_cxx::__alloc_traits<std::allocator<float> >::_S_select_on_copy(std::allocator<float> const&) [409] std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_Vector_impl::~_Vector_impl() [214] __gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >, __gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > > >(__gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >, __gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >, __gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > >)
 [188] __gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > >::__normal_iterator(Sequence* const&) [354] std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_M_deallocate(std::vector<Sequence, std::allocator<Sequence> >*, unsigned long) [33] float* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*)
 [194] __gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > >::operator++() [345] std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_M_get_Tp_allocator() [293] Sequence* std::__copy_move_a2<false, Sequence*, Sequence*>(Sequence*, Sequence*, Sequence*)
 [189] __gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >::__normal_iterator(Sequence const* const&) [410] std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_Vector_base() [68] __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >)
 [163] __gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >::operator++() [411] std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::~_Vector_base() [58] void std::__alloc_on_move<std::allocator<Sequence> >(std::allocator<Sequence>&, std::allocator<Sequence>&)
 [111] __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator(float const* const&) [46] std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [180] void std::__do_alloc_on_move<std::allocator<Sequence> >(std::allocator<Sequence>&, std::allocator<Sequence>&, std::integral_constant<bool, true>)
 [206] __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >::__normal_iterator(std::vector<Sequence, std::allocator<Sequence> >* const&) [34] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [73] Sequence* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >, Sequence*>(__gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >, __gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >, Sequence*)
 [187] bool __gnu_cxx::operator!=<Sequence*, std::vector<Sequence, std::allocator<Sequence> > >(__gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > > const&, __gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > > const&) [47] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [29] float* std::uninitialized_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*)
 [162] bool __gnu_cxx::operator!=<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >(__gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > > const&, __gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > > const&) [117] std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [87] Sequence* std::uninitialized_copy<Sequence*, Sequence*>(Sequence*, Sequence*, Sequence*)
 [253] bool __gnu_cxx::operator!=<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > const&) [35] std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long) [62] Sequence* std::uninitialized_copy<std::move_iterator<Sequence*>, Sequence*>(std::move_iterator<Sequence*>, std::move_iterator<Sequence*>, Sequence*)
 [200] __gnu_cxx::new_allocator<Sequence>::max_size() const [109] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [362] std::vector<Sequence, std::allocator<Sequence> >* std::uninitialized_copy<std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>, std::vector<Sequence, std::allocator<Sequence> >*>(std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>, std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>, std::vector<Sequence, std::allocator<Sequence> >*)
 [317] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<char const, int>, false> >::max_size() const [26] std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [440] std::iterator_traits<std::pair<char const, int> const*>::iterator_category std::__iterator_category<std::pair<char const, int> const*>(std::pair<char const, int> const* const&)
 [388] __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::max_size() const [48] std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [93] void std::uninitialized_fill_n<Sequence*, unsigned long, Sequence>(Sequence*, unsigned long, Sequence const&)
 [261] __gnu_cxx::new_allocator<std::string>::max_size() const [139] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [276] void std::uninitialized_fill_n<std::string*, unsigned long, std::string>(std::string*, unsigned long, std::string const&)
 [311] __gnu_cxx::new_allocator<std::vector<Sequence, std::allocator<Sequence> > >::max_size() const [140] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [15] void std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
 [114] __gnu_cxx::new_allocator<float>::max_size() const [141] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [74] Sequence* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >, Sequence*, Sequence>(__gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >, __gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >, Sequence*, std::allocator<Sequence>&)
 [134] __gnu_cxx::new_allocator<int>::max_size() const [142] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [30] float* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, float>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, std::allocator<float>&)
 [161] __gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > >::base() const [143] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [88] Sequence* std::__uninitialized_copy_a<Sequence*, Sequence*, Sequence>(Sequence*, Sequence*, Sequence*, std::allocator<Sequence>&)
 [195] __gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > >::operator*() const [127] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [63] Sequence* std::__uninitialized_copy_a<std::move_iterator<Sequence*>, Sequence*, Sequence>(std::move_iterator<Sequence*>, std::move_iterator<Sequence*>, Sequence*, std::allocator<Sequence>&)
 [151] __gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >::base() const [144] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [363] std::vector<Sequence, std::allocator<Sequence> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>, std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> > >(std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>, std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>, std::vector<Sequence, std::allocator<Sequence> >*, std::allocator<std::vector<Sequence, std::allocator<Sequence> > >&)
 [164] __gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >::operator*() const [145] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [94] void std::__uninitialized_fill_n_a<Sequence*, unsigned long, Sequence, Sequence>(Sequence*, unsigned long, Sequence const&, std::allocator<Sequence>&)
  [41] __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::base() const [222] std::move_iterator<Sequence*>::move_iterator(Sequence*) [277] void std::__uninitialized_fill_n_a<std::string*, unsigned long, std::string, std::string>(std::string*, unsigned long, std::string const&, std::allocator<std::string>&)
 [226] __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >::base() const [183] std::move_iterator<Sequence*>::operator++() [12] void std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&)
 [228] __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >::operator+(long const&) const [349] std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>::move_iterator(std::vector<Sequence, std::allocator<Sequence> >*) [441] void std::__uninitialized_default_n<float*, unsigned long>(float*, unsigned long)
 [318] std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_node(unsigned long, char const&, unsigned long) const [287] std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>::operator++() [442] void std::__uninitialized_default_n_a<float*, unsigned long, float>(float*, unsigned long, std::allocator<float>&)
 [389] std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_before_begin() const [412] std::unordered_map<char, int, std::hash<char>, std::equal_to<char>, std::allocator<std::pair<char const, int> > >::unordered_map(std::initializer_list<std::pair<char const, int> >, unsigned long, std::hash<char> const&, std::equal_to<char> const&, std::allocator<std::pair<char const, int> > const&) [225] std::move_iterator<Sequence*> std::__make_move_if_noexcept_iterator<Sequence*, std::move_iterator<Sequence*> >(Sequence*)
 [342] std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node<std::pair<char const, int>, false>*) const [223] std::enable_if<std::allocator_traits<std::allocator<Sequence> >::__maxsize_helper<std::allocator<Sequence> const>::value, unsigned long>::type std::allocator_traits<std::allocator<Sequence> >::_S_max_size<std::allocator<Sequence> const>(std::allocator<Sequence> const&) [352] std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*> std::__make_move_if_noexcept_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*> >(std::vector<Sequence, std::allocator<Sequence> >*)
 [319] std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(char const&, unsigned long) const [78] std::enable_if<std::allocator_traits<std::allocator<Sequence> >::__construct_helper<Sequence, Sequence const&>::value, void>::type std::allocator_traits<std::allocator<Sequence> >::_S_construct<Sequence, Sequence const&>(std::allocator<Sequence>&, Sequence*, Sequence const&) [64] Sequence* std::__uninitialized_move_if_noexcept_a<Sequence*, Sequence*, std::allocator<Sequence> >(Sequence*, Sequence*, Sequence*, std::allocator<Sequence>&)
 [320] std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, char const&, unsigned long) const [250] std::allocator_traits<std::allocator<Sequence> >::select_on_container_copy_construction(std::allocator<Sequence> const&) [364] std::vector<Sequence, std::allocator<Sequence> >* std::__uninitialized_move_if_noexcept_a<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >(std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*, std::allocator<std::vector<Sequence, std::allocator<Sequence> > >&)
 [390] std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const [224] std::allocator_traits<std::allocator<Sequence> >::max_size(std::allocator<Sequence> const&) [310] std::tuple_element<0ul, std::pair<char const, int> >::type const& std::get<0ul, char const, int>(std::pair<char const, int> const&)
 [177] std::_Vector_base<Sequence, std::allocator<Sequence> >::get_allocator() const [251] std::enable_if<!std::allocator_traits<std::allocator<Sequence> >::__select_helper<std::allocator<Sequence> const>::value, std::allocator<Sequence> const>::type std::allocator_traits<std::allocator<Sequence> >::_S_select<std::allocator<Sequence> const>(std::allocator<Sequence> const&) [9] int const& std::max<int>(int const&, int const&)
 [169] std::_Vector_base<Sequence, std::allocator<Sequence> >::_M_get_Tp_allocator() const [79] _ZNSt16allocator_traitsISaI8SequenceEE9constructIS0_IRKS0_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS1_PT_DpOS6_ [231] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [347] std::_Vector_base<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_M_get_Tp_allocator() const [254] std::enable_if<std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::__destroy_helper<std::vector<Sequence, std::allocator<Sequence> > >::value, void>::type std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_S_destroy<std::vector<Sequence, std::allocator<Sequence> > >(std::allocator<std::vector<Sequence, std::allocator<Sequence> > >&, std::vector<Sequence, std::allocator<Sequence> >*) [215] __gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > > std::copy<__gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >, __gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > > >(__gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >, __gnu_cxx::__normal_iterator<Sequence const*, std::vector<Sequence, std::allocator<Sequence> > >, __gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > >)
 [120] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const [350] std::enable_if<std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::__maxsize_helper<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > const>::value, unsigned long>::type std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_S_max_size<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > const>(std::allocator<std::vector<Sequence, std::allocator<Sequence> > > const&) [31] float* std::copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*)
 [160] std::move_iterator<Sequence*>::base() const [81] std::enable_if<std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::__construct_helper<std::vector<Sequence, std::allocator<Sequence> >, std::vector<Sequence, std::allocator<Sequence> > const&>::value, void>::type std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_S_construct<std::vector<Sequence, std::allocator<Sequence> >, std::vector<Sequence, std::allocator<Sequence> > const&>(std::allocator<std::vector<Sequence, std::allocator<Sequence> > >&, std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> > const&) [294] Sequence* std::copy<Sequence*, Sequence*>(Sequence*, Sequence*, Sequence*)
 [182] std::move_iterator<Sequence*>::operator*() const [255] void std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::destroy<std::vector<Sequence, std::allocator<Sequence> > >(std::allocator<std::vector<Sequence, std::allocator<Sequence> > >&, std::vector<Sequence, std::allocator<Sequence> >*) [69] __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > std::move<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >)
